Node,x,y,
1617,596.6247,1913.491865,
1618,797.4354,1687.3291,
1619,913.2013,1813.3897,
1620,547.28015,1730.209425,
1621,709.35485,1633.9779,
1622,824.30195,1627.0157,
1623,807.32215,1659.88252,
1624,927.9595,1606.360425,
1625,860.08445,1574.162275,
1626,768.3925,1721.55467,
1627,742.4667,1696.98683,
1628,800.3956,1570.144115,
1629,635.02655,1736.65015,
1630,742.0742,1655.23925,
1631,958.4301,1598.6458,
1632,536.93085,1783.55395,
1633,594.2662,1797.478775,
1634,652.61495,1740.88595,
1635,1427.040445,708.26775,
1636,1598.81977,1020.15435,
1637,1531.649765,977.791,
1638,1414.06964,709.8127,
1639,1523.372375,988.5985,
1640,1452.16107,1173.7612,
1641,1727.63932,1566.6761,
1642,1912.96572,1399.20785,
1643,1607.83431,1229.4049,
1644,836.347,2002.600605,
1645,892.00105,1733.88055,
1646,1444.68418,1207.0661,
1647,1641.59864,1604.2707,
1648,1750.63456,1120.8185,
1649,1702.63981,819.18685,
1650,563.57115,1699.155135,
1651,512.9905,1713.23793,
1652,455.4998,1882.26971,
1653,517.43415,1826.8123,
1654,667.9701,1944.075385,
1655,683.01075,1813.776775,
1656,495.34945,1969.735355,
1657,532.5604,1824.736615,
1658,526.78365,1838.009075,
1659,512.5995,1872.3615,
1660,331.7947,1622.03455,
1661,471.13745,1873.91575,
1662,550.134,2020.63144,
1663,1464.837895,910.3521,
1664,1585.87374,1176.15085,
1665,1817.6359,1204.38525,
1666,1664.7508,811.1756,
1667,1683.913185,674.23545,
1668,1697.78955,665.3646,
1669,1802.6744,1195.25325,
1670,1717.86965,1267.71865,
1671,1909.74822,1751.0612,
1672,1492.147194,838.1253,
1673,1690.044515,145.7479,
1674,1501.043948,761.71015,
1675,910.7269,1773.036575,
1676,1671.33944,1739.6827,
1677,1596.504225,1759.11395,
1678,1363.155985,1875.895885,
1679,1672.01395,1981.7463,
1680,1715.270485,1919.045425,
1681,1792.96847,1898.92134,
1682,1777.18245,1879.6064,
1683,1765.76298,1899.29655,
1684,1837.098075,1947.604535,
1685,1791.80053,1921.0472,
1686,1694.42832,1858.34675,
1687,1664.283485,2044.411623,
1688,1595.54528,1391.21365,
1689,1784.72442,1322.2095,
1690,1608.23606,1492.8838,
1691,1568.817688,1708.322,
1692,864.05855,1970.0589,
1693,672.4473,1836.50798,
1694,872.34675,1676.858,
1695,635.6931,1668.41603,
1696,694.62315,1897.87944,
1697,1617.410135,663.797,
1698,1672.56994,1128.34515,
1699,1759.51557,1136.83045,
1700,1604.6237,1111.59725,
1701,1105.71055,1835.21652,
1702,1067.502435,1975.578055,
1703,1283.2344,2057.1892095,
1704,1624.27156,948.164,
1705,1621.275925,1406.0596,
1706,1658.21052,916.4775,
1707,1221.405875,1501.33535,
1708,1568.36792,1917.18402,
1709,750.25765,1988.31924,
1710,712.2804,1730.69565,
1711,628.9857,1797.2001,
1712,516.80185,1887.442535,
1713,434.3953,1932.32666,
1714,744.0884,1968.42561,
1715,590.6687,1967.608795,
1716,576.28815,1952.817335,
1717,666.64795,2045.777126,
1718,1803.734915,1352.6209,
1719,1544.76868,1264.7432,
1720,1592.99952,1118.61305,
1721,1848.11435,1752.912,
1722,1657.4555,2061.2714333,
1723,1744.06243,993.128,
1724,1749.069815,971.0466,
1725,1558.069455,873.2182,
1726,1554.025997,1223.63045,
1727,1733.612085,944.0942,
1728,1720.316535,959.9531,
1729,1334.079385,1381.8421,
1730,1745.559485,1788.37495,
1731,1729.325525,1149.16225,
1732,1742.98495,951.899,
1733,1570.639455,1008.9614,
1734,1615.05874,810.539,
1735,1430.94304,1596.7359,
1736,1238.409475,2063.17126765,
1737,1453.289815,968.37165,
1738,1738.2567,974.5831,
1739,1740.59957,963.311,
1740,1410.324495,1042.08365,
1741,1688.460625,1069.32105,
1742,1727.14585,977.86775,
1743,1688.6405,1055.7796,
1744,1807.25355,1281.7704,
1745,1878.44415,1552.5497,
1746,1822.240625,1851.70512,
1747,1930.41317,1471.8792,
1748,1933.2679,1504.4027,
1749,1766.732475,1653.731,
1750,1602.826905,714.1318,
1751,1621.90167,831.9095,
1752,1306.77877,1798.0027,
1753,1596.686165,881.08625,
1754,1851.83635,1311.8984,
1755,1638.997225,729.67575,
1756,1558.858495,1090.82545,
1757,1708.424965,961.2215,
1758,1775.7602,1109.3505,
1759,1670.24996,913.5015,
1760,1620.27955,845.0572,
1761,1417.13048,1132.27845,
1762,1003.36788,2013.804235,
1763,1648.478815,737.29365,
1764,1668.14013,750.4256,
1765,1654.05545,829.752,
1766,1423.155905,1396.39795,
1767,1714.44565,1785.693525,
1768,519.37465,1913.85661,
1769,1658.22625,744.408,
1770,1532.82616,1056.70545,
1771,1656.9632,756.5535,
1772,1604.76755,774.07075,
1773,1721.83634,692.5305,
1774,1608.55461,1007.2885,
1775,1776.4851,1157.17225,
1776,1623.188585,1031.382,
1777,1351.89666,1373.03995,
1778,1820.823785,1602.13815,
1779,653.32185,1663.2991,
1780,1131.36265,1836.78685,
1781,1052.976065,1554.71895,
1782,1383.676565,1281.50735,
1783,800.2266,1671.0499,
1784,1162.895135,2093.31405,
1785,1668.80781,837.6911,
1786,1317.767615,1353.8506,
1787,1647.543725,2125.471555,
1788,1179.467275,2089.021528,
1789,1793.61525,1290.2598,
1790,1678.89055,853.37225,
1791,1532.207525,1089.03,
1792,1539.2487335,1102.2093,
1793,1512.8047447,1499.83765,
1794,609.59955,2010.38578,
1795,1675.2002,1003.3437,
1796,1544.77415,744.6285,
1797,1636.852175,1398.28515,
1798,1772.30875,1817.97012,
1799,1666.18175,968.28375,
1800,1057.7479,1714.09465,
1801,1453.875395,952.4874,
1802,1581.23089,786.88925,
1803,1589.32682,634.56015,
1804,1588.3324,621.7358,
1805,1600.13344,627.0246,
1806,1388.350815,2089.8444175,
1807,1553.89241,2123.42572,
1808,1250.58075,2197.547725,
1809,1308.0039,2259.40831,
1810,1195.80105,2252.35852,
1811,1759.892965,813.51885,
1812,1686.72683,914.4598,
1813,1697.02315,965.0384,
1814,1834.19265,1040.10925,
1815,1652.31225,970.6944,
1816,1769.991325,831.8237,
1817,815.4756,2075.030776,
1818,1903.287225,1420.49865,
1819,1527.216615,2167.51738,
1820,1130.8301,2208.89238,
1821,1696.347115,1157.30805,
1822,1537.362075,804.3614,
1823,1660.270025,1374.18655,
1824,1623.19505,1200.84155,
1825,1819.447535,1137.01265,
1826,1028.42803,2057.951532,
1827,990.7888,2104.90743,
1828,1331.45402,2192.818115,
1829,1005.6398,2062.31688608,
1830,946.374,2014.97251,
1831,717.0835,1962.2919,
1832,1038.171,1867.49458,
1833,1635.51301,799.7934,
1834,1704.21348,976.8755,
1835,1716.750085,789.3309,
1836,1743.484215,1514.49495,
1837,1173.48855,2134.180815,
1838,1165.864615,2172.36531,
1839,1265.123725,2159.82394,
1840,1059.174125,2059.4925985,
1841,1082.62118,2038.693754,
1842,936.2405,1887.41066,
1843,1982.92625,1500.7574,
1844,1220.193625,1937.669515,
1845,1894.57415,1639.78828,
1846,1695.7535,1874.786315,
1847,1142.98287,1802.710675,
1848,1859.03095,1838.582515,
1849,1005.447225,2033.1553935,
1850,1020.50515,2078.3853785,
1851,1264.25181,2188.79872,
1852,889.8739,1644.96965,
1853,555.9385,1976.69168,
1854,1697.94828,1129.8968,
1855,1589.912705,1220.8933,
1856,1764.298925,1091.95795,
1857,1519.2914885,1278.51565,
1858,1724.10723,914.4427,
1859,702.93205,1827.77969,
1860,1170.99805,2109.73234,
1861,1895.02627,1664.12712,
1862,1518.2931085,1946.932415,
1863,1105.21105,2153.61753,
1864,1048.27413,1940.70262,
1865,1247.42907,2106.575815,
1866,1294.7197,1787.6295,
1867,1139.041525,2033.195911,
1868,880.52845,1635.46405,
1869,932.4745,1709.868725,
1870,860.35255,1780.2923,
1871,709.4105,1978.46546,
1872,663.78235,2019.19255,
1873,1597.93586,840.015,
1874,1494.140732,720.2376,
1875,1486.9139765,730.71335,
1876,1477.373385,906.48235,
1877,1618.24286,1135.9615,
1878,1693.370615,1018.5499,
1879,1611.894945,1025.2397,
1880,1508.082259,1084.8282,
1881,1663.03713,792.32675,
1882,1080.56475,1661.844375,
1883,690.563,1945.16921,
1884,583.0327,1935.12611,
1885,604.98575,1783.58302,
1886,470.88285,1759.44195,
1887,1530.334282,2200.33572,
1888,1361.33674,1277.33795,
1889,738.7992,1718.1501,
1890,550.20655,1746.436,
1891,1645.5212,666.25,
1892,1659.693535,995.5798,
1893,1672.807685,1317.7096,
1894,1868.7244,1328.5599,
1895,1915.963615,1642.6576,
1896,1659.533365,731.81075,
1897,1677.330925,892.20725,
1898,1604.3537,787.0063,
1899,1852.772425,1695.979015,
1900,1497.830838,931.85,
1901,1773.8022,1803.2989,
1902,1775.06145,1834.21852,
1903,1796.635275,1882.430115,
1904,1774.213525,1964.323035,
1905,1516.5977405,2119.65226,
1906,1447.446815,1952.76132,
1907,1304.523735,2212.78905,
1908,1384.440025,1255.1702,
1909,1684.23075,819.9315,
1910,1592.72769,851.192,
1911,1623.3838,909.644,
1912,1574.0946275,752.0102,
1913,1545.1071625,1315.97675,
1914,1483.240896,1183.29565,
1915,1567.542795,808.6407,
1916,1435.167665,992.1423,
1917,1502.970638,740.53155,
1918,1633.96145,902.7276,
1919,866.49265,1636.97835,
1920,646.46305,1880.4479,
1921,682.53255,1755.008925,
1922,1760.33875,784.952,
1923,1665.58045,676.9655,
1924,1659.250465,1201.7655,
1925,1581.885095,914.3001,
1926,1479.6144025,828.7551,
1927,1645.443185,806.6408,
1928,1545.475535,1034.3812,
1929,1637.773825,858.45125,
1930,1454.363715,1417.72915,
1931,1609.302475,1958.83798,
1932,1604.44927,803.9343,
1933,1638.42605,689.11435,
1934,1023.73835,1526.6451,
1935,1034.77822,1749.369125,
1936,677.95635,1886.13464,
1937,663.84485,1816.75675,
1938,744.0692,1128.1058,
1939,608.29715,1709.215465,
1940,543.17525,1854.737015,
1941,760.321,1910.250225,
1942,1564.459155,718.89485,
1943,824.2601,1464.3732,
1944,708.1166,1549.43685,
1945,1721.82444,948.3435,
1946,1679.71476,979.7345,
1947,1574.159668,713.4531,
1948,1935.2648,1488.65595,
1949,1057.51645,1912.329575,
1950,1720.741965,1802.79463,
1951,1830.15243,1793.5627,
1952,1022.812,2124.551255,
1953,1004.64718,1808.151485,
1954,1015.37377,2141.067525,
1955,1006.21275,2121.10342,
1956,978.0701,1837.02922,
1957,552.2641,1639.3656,
1958,1586.845795,720.1479,
1959,1570.34978,796.2192,
1960,1586.02569,838.5695,
1961,1585.79751,708.1678,
1962,1575.558265,724.639,
1963,1609.68654,839.761,
1964,1666.334925,881.52215,
1965,1544.095062,642.0135,
1966,1761.787835,1224.86305,
1967,1635.631805,986.1927,
1968,1811.6185,1804.83485,
1969,1799.01615,1705.46335,
1970,821.7682,1585.372175,
1971,892.07585,1932.3879,
1972,675.7693,1653.0324,
1973,497.6528,1792.213425,
1974,542.45905,1836.91061,
1975,949.516,1787.2485,
1976,730.1731,1664.0909,
1977,656.2263,1633.58175,
1978,783.5781,1696.05305,
1979,843.9846,1682.87465,
1980,773.3075,1611.81555,
1981,550.88675,1657.670025,
1982,818.2548,1570.52815,
1983,749.0264,1625.71022,
1984,576.17355,1786.72343,
1985,697.84635,1760.0824,
1986,669.251,1923.46919,
1987,1539.50607,824.8077,
1988,1647.94094,847.709,
1989,1593.70877,1037.054,
1990,983.192,2186.5013,
1991,639.9686,1953.427895,
1992,1009.34725,2092.466955,
1993,750.8888,1485.88805,
1994,1458.90397,811.25765,
1995,1470.537575,805.0721,
1996,1332.95054,985.715,
1997,1623.58342,1386.5008,
1998,1340.41033,975.2325,
1999,1628.41335,734.1557,
2000,629.1528,1977.27841,
2001,1653.3209,774.5333,
2002,1637.3836,753.68025,
2003,1647.859275,748.7503,
2004,1442.23036,1862.666015,
2005,1746.851035,2011.07836,
2006,1402.72027,2288.86467,
2007,1627.6759,746.4742,
2008,1638.24999,741.8216,
2009,1650.235435,723.2674,
2010,1557.272295,710.1214,
2011,1595.05541,794.3442,
2012,1625.59716,855.86115,
2013,1215.286675,1329.29235,
2014,1179.057275,1684.3949,
2015,1894.98255,1402.0403,
2016,1157.49995,1833.62651,
2017,1902.629785,1738.00807,
2018,1725.10726,1774.38417,
2019,1633.722795,2116.074985,
2020,1707.61295,1987.65731,
2021,1530.446192,1945.29137,
2022,1497.201335,2137.29154,
2023,1195.854975,2058.4259515,
2024,1187.81463,2022.819535,
2025,1531.393543,2185.23991,
2026,1148.31402,2143.029425,
2027,804.2811,1849.6019,
2028,563.63625,1963.17414,
2029,1133.9015,2110.999865,
2030,1135.69445,2050.803555,
2031,933.21925,2122.13173,
2032,1242.0238,2304.43881,
2033,691.79615,1927.925,
2034,949.0515,2036.5912015,
2035,959.7662,2125.621,
2036,729.84715,1782.0913,
2037,1202.6585,1889.54109,
2038,921.93355,1855.192975,
2039,713.8904,1926.32265,
2040,1064.53417,2178.19757,
2041,1043.708915,2132.043675,
2042,609.7142,1934.244625,
2043,1099.484915,2134.15724,
2044,947.7335,2176.24155,
2045,993.8376,2204.74252,
2046,1464.858655,1806.91755,
2047,1025.05935,1859.824185,
2048,858.7455,2097.37351,
2049,914.97675,2138.887905,
2050,1052.97615,1968.46436,
2051,685.2692,1716.65595,
2052,924.6105,1812.1502,
2053,773.0223,1733.042525,
2054,861.0109,1812.3714,
2055,789.63085,1890.657425,
2056,949.9987,1830.89706,
2057,1057.8837,1955.471655,
2058,903.98655,2112.291723,
2059,1037.6901,2012.617855,
2060,706.88715,1707.94688,
2061,923.03975,1988.9853,
2062,871.75905,1981.75891,
2063,1145.55755,1884.077575,
2064,970.0341,1923.68815,
2065,803.1699,1953.50801,
2066,559.9729,1850.993435,
2067,819.27695,1895.68652,
2068,725.0405,1717.22615,
2069,832.39555,1894.219,
2070,729.31965,1761.73228,
2071,604.52255,1748.27998,
2072,966.03535,1935.04827,
2073,640.19025,1644.47157,
2074,949.09945,1801.7643,
2075,933.37065,1669.32777,
2076,918.8995,1620.12303,
2077,689.9474,1998.45385,
2078,834.9983,1864.30397,
2079,650.35965,1566.77928,
2080,787.69825,1763.4317,
2081,845.961,1854.80322,
2082,913.24165,1711.117475,
2083,880.93765,1722.0737,
2084,791.9731,1639.02153,
2085,926.48715,1657.4443,
2086,908.1744,1526.9946,
2087,932.42495,1764.5517,
2088,789.3404,1625.43385,
2089,743.7383,1611.719375,
2090,862.149,1725.31015,
2091,520.28595,1858.25848,
2092,1093.598475,1480.0141,
2093,809.62575,1625.4024,
2094,495.97775,1849.237285,
2095,449.78135,2018.248215,
2096,468.85,2013.159575,
2097,497.59235,1724.5719,
2098,433.21085,1776.49095,
2099,649.5597,1847.391875,
2100,436.42085,1948.113685,
2101,508.6651,1928.0665,
2102,680.65365,2067.8048405,
2103,718.56075,2003.863135,
2104,1084.4923,1470.89135,
2105,615.27585,2025.608035,
2106,624.62315,1995.7595,
2107,603.796,1968.802215,
2108,422.07805,1952.869885,
2109,655.693,2060.7294894,
2110,596.43045,2022.79314,
2111,530.2031,1978.241165,
2112,480.29035,2007.532442,
2113,442.4727,1970.69833,
2114,1534.583727,854.93075,
2115,1583.35618,771.58125,
2116,1587.480505,757.2778,
2117,1534.861078,770.9105,
2118,1516.0356325,781.92975,
2119,1675.122565,2088.66229,
2120,1626.549675,2223.78885,
2121,1430.181495,1211.11365,
2122,1418.705605,738.11545,
2123,1692.50944,986.137,
2124,1655.316915,654.2059,
2125,1621.25025,629.70065,
2126,1481.0827825,1051.83205,
2127,1630.74131,638.7746,
2128,1635.13291,626.96225,
2129,1915.382,739.97335,
2130,1437.33729,697.7315,
2131,1515.2521615,761.021,
2132,1450.164815,699.6535,
2133,1769.1087,819.204,
2134,1695.4757,926.36325,
2135,1611.509675,795.7025,
2136,1534.147112,728.541,
2137,1528.4817335,752.4068,
2138,1633.279975,1018.66155,
2139,1617.38273,1279.56715,
2140,1497.250622,1063.2103,
2141,1642.90049,765.8555,
2142,1866.22738,983.435,
2143,1506.8560185,807.8082,
2144,1545.160635,1655.55405,
2145,1570.36969,682.67575,
2146,1680.379435,629.17025,
2147,1483.756315,659.0312,
2148,1496.9927025,645.3006,
2149,1145.99705,1825.0218,
2150,1491.6850225,1469.00555,
2151,1495.15334,657.804,
2152,1485.6000635,646.5515,
2153,1325.4908,1397.0666,
2154,1556.97111,681.3171,
2155,1536.06122,685.11505,
2156,1547.73311,688.8448,
2157,1527.2131615,952.5124,
2158,1544.937305,677.1833,
2159,1551.905105,1580.1856,
2160,1475.79364,1029.16205,
2161,1535.2391015,1346.85235,
2162,1564.459165,734.1505,
2163,1623.138555,798.2945,
2164,1403.94715,1106.76935,
2165,1679.8573,713.7962,
2166,1160.09963,1088.70985,
2167,498.4314,1774.534,
2168,1444.546805,1621.46625,
2169,1787.9251,2009.34652,
2170,1376.011635,2228.474835,
2171,844.94325,1890.02928,
2172,694.4167,1648.8387,
2173,688.78195,1787.47405,
2174,863.5608,1650.918625,
2175,1688.56849,725.8852,
2176,1656.8993,701.27825,
2177,1674.99165,725.46905,
2178,1666.50402,715.6105,
2179,1692.87432,710.3349,
2180,1290.0761,1065.2037,
2181,1389.91359,1486.7792,
2182,1691.55216,1625.74335,
2183,1645.31417,980.08225,
2184,1546.8985025,1291.4551,
2185,1571.349605,779.472,
2186,1593.4137,779.7182,
2187,1573.561157,861.57125,
2188,1607.42536,746.33175,
2189,1601.5637,757.324,
2190,1773.182825,983.8232,
2191,1464.39443,693.3565,
2192,1466.63125,679.41315,
2193,1522.0022375,818.77925,
2194,1454.388382,684.1685,
2195,1444.51404,1448.1821,
2196,1476.702675,687.2746,
2197,1637.92682,890.16135,
2198,1562.47547,694.57305,
2199,1581.4896,687.3332,
2200,1574.024785,697.6866,
2201,740.6918,2003.71038,
2202,1063.75215,1892.36488,
2203,686.486,1860.32043,
2204,649.7262,1898.607235,
2205,1258.59429,1570.7407,
2206,1308.59875,2150.056785,
2207,1180.2197,2254.925275,
2208,1174.32308,2162.43766,
2209,1272.12037,2337.00938,
2210,1522.971153,1347.4252,
2211,1836.9969,1275.9064,
2212,1547.56436,759.7984,
2213,1719.9813,1021.935,
2214,1536.0410175,704.5585,
2215,1547.529865,702.02715,
2216,1527.332605,695.32135,
2217,1632.018625,959.08725,
2218,1712.88427,823.9416,
2219,1702.28861,831.833,
2220,608.64485,1570.712875,
2221,708.7208,2015.63876,
2222,1674.565435,738.797,
2223,1452.0787275,940.11,
2224,1608.74542,698.44735,
2225,1561.79081,750.944,
2226,1452.519945,1038.2145,
2227,1479.256193,970.588,
2228,1366.49488,1252.66205,
2229,1601.875925,977.6312,
2230,1806.1332,1034.97385,
2231,1629.483015,668.7331,
2232,1250.95555,1379.06095,
2233,1614.831125,756.3205,
2234,1073.116415,2029.19704,
2235,1416.45363,1554.365035,
2236,769.10255,1690.75822,
2237,1123.53725,1958.860785,
2238,1536.56614,2149.473935,
2239,1107.43005,2081.864985,
2240,1027.05695,1802.1629,
2241,1578.587275,1546.5295,
2242,1665.35557,1332.9922,
2243,1594.976385,745.731,
2244,1707.170325,1020.31125,
2245,1712.73867,927.1762,
2246,1509.5858229,821.7459,
2247,1463.6333425,851.2555,
2248,1608.29466,1075.21295,
2249,1866.763085,1877.8096,
2250,1615.221925,1911.63287,
2251,1713.427115,838.4334,
2252,1528.3996335,739.372,
2253,1523.3024045,804.4261,
2254,1567.69149,846.2291,
2255,1517.4794175,734.22175,
2256,1674.17375,990.762,
2257,1355.213385,1328.75275,
2258,1357.94239,1899.847485,
2259,761.22415,2049.155035,
2260,1418.51977,2257.268935,
2261,1381.808235,1085.3857,
2262,1656.31922,1108.1619,
2263,1409.90181,796.977,
2264,1559.7702675,767.0525,
2265,1580.960165,2110.73409,
2266,1617.226065,771.8945,
2267,1456.420905,780.6375,
2268,1665.78756,779.74485,
2269,1578.234055,1517.2159,
2270,1585.286425,1530.75915,
2271,1283.24929,1738.11317,
2272,1379.258415,1189.26495,
2273,1762.820825,759.6296,
2274,1469.912715,1574.41815,
2275,1408.38141,2311.43997,
2276,1686.11782,1193.6877,
2277,1303.15285,1451.46875,
2278,1884.7045,856.628,
2279,1878.4893,1269.75675,
2280,1715.33358,1326.06685,
2281,1835.4629,1862.540465,
2282,1889.080225,869.41,
2283,1738.862785,1998.09243,
2284,1897.8725,860.4366,
2285,1841.05805,1259.47125,
2286,1880.4014,1326.63925,
2287,1849.59525,879.631,
2288,1836.40243,877.97275,
2289,1070.6179,2095.06511,
2290,1843.85183,867.2741,
2291,1831.15197,866.0355,
2292,1904.8441,1614.6077,
2293,1905.94655,1779.4594,
2294,1921.1104,1729.6238,
2295,1843.44465,1679.4725,
2296,1883.62885,1767.43975,
2297,1914.30227,1795.620525,
2298,1816.0011,1830.64476,
2299,1743.659065,1864.1754,
2300,1667.444665,1834.55777,
2301,1731.15374,1852.988235,
2302,1546.498185,2105.159925,
2303,923.97985,2152.840275,
2304,598.2656,1688.18325,
2305,1449.538545,1483.21095,
2306,1449.706465,829.3631,
2307,1490.120062,1485.8955,
2308,1458.972313,1004.8868,
2309,1435.69973,789.47335,
2310,1448.4362,792.81025,
2311,1477.096375,872.98335,
2312,1100.3386,1691.63423,
2313,717.91415,1748.59483,
2314,1118.50905,1816.9624,
2315,1192.886925,2207.486875,
2316,579.20105,2090.4346465,
2317,783.4177,1710.885725,
2318,711.44455,1759.08095,
2319,501.52885,1696.55695,
2320,607.77525,1849.58984,
2321,425.3997,1838.62329,
2322,787.69275,1733.5804,
2323,592.49405,1661.67905,
2324,636.2419,2021.557705,
2325,478.64085,1728.32995,
2326,617.89975,1633.44115,
2327,655.63295,1780.391525,
2328,390.70985,1928.34973,
2329,644.73775,1775.32118,
2330,579.78205,1719.29942,
2331,788.5719,1806.05485,
2332,733.46065,1589.65365,
2333,479.38505,1889.22328,
2334,509.4925,2027.768845,
2335,512.50455,1797.4728,
2336,454.9502,1955.055,
2337,652.31315,2043.0206335,
2338,674.5663,1912.72218,
2339,463.44235,1797.1421,
2340,514.88035,1810.09795,
2341,424.19165,1889.41127,
2342,414.21875,1915.23407,
2343,533.9874,1702.429885,
2344,533.9098,2022.7644325,
2345,352.38005,1834.69175,
2346,646.4906,2077.113779,
2347,619.88535,1897.662765,
2348,523.96785,1900.72925,
2349,596.1376,1928.4595,
2350,582.3868,2013.012575,
2351,592.1637,2040.583326,
2352,479.6962,2071.88795,
2353,1318.159125,1150.7217,
2354,883.67605,1914.55155,
2355,1440.089235,802.8709,
2356,1428.486855,799.4804,
2357,1459.98236,2062.1323349,
2358,1403.52681,2220.89655,
2359,457.7825,1813.658935,
2360,609.92595,1651.323375,
2361,572.4151,1988.256065,
2362,1402.879815,908.0909,
2363,1795.815665,1837.30952,
2364,966.5565,2109.187375,
2365,568.98845,1938.596585,
2366,1458.8117525,765.6539,
2367,1464.80265,945.0051,
2368,1468.775707,757.2021,
2369,1471.14202,771.07125,
2370,1480.650125,762.17465,
2371,1312.75794,1481.19665,
2372,1497.215432,1362.0678,
2373,1047.21585,2183.707825,
2374,969.11635,1736.424725,
2375,1192.24885,1841.26167,
2376,1131.8153,2168.94397,
2377,1446.999245,1811.424575,
2378,882.21135,2077.118822,
2379,1035.58415,1821.096265,
2380,1164.276635,2152.50065,
2381,1334.3717,2154.744785,
2382,1609.45508,2056.4771435,
2383,1507.9770005,1994.42213,
2384,1102.3734,1663.47585,
2385,676.25395,1732.45025,
2386,1666.37417,2077.533094,
2387,1568.51337,2112.580775,
2388,1588.92637,2195.94348,
2389,1430.57647,2067.646285,
2390,1159.9295,2217.033475,
2391,1107.81485,2212.89925,
2392,1239.583825,2216.45726,
2393,1276.009085,2269.148635,
2394,1074.36657,2230.397015,
2395,586.7638,1710.0932,
2396,1008.84455,2195.30299,
2397,899.2253,2096.26001,
2398,842.4023,1769.38078,
2399,571.3748,1808.657665,
2400,655.53235,1994.618095,
2401,585.96735,1996.02287,
2402,598.52285,2057.1265055,
2403,564.3816,1898.268615,
2404,1305.2983,1142.8587,
2405,1420.049935,1285.94895,
2406,1382.3139,1067.9975,
2407,1412.80525,1161.6055,
2408,1554.77084,777.54535,
2409,1562.52743,786.8543,
2410,1464.614735,932.3834,
2411,1752.73937,1078.6832,
2412,1543.4761125,781.2436,
2413,1787.80813,1071.02405,
2414,1370.6364,1470.74795,
2415,969.31875,1667.35075,
2416,860.8302,1623.040875,
2417,796.14925,1702.64465,
2418,1664.5388,1095.5524,
2419,1683.6431,1320.63735,
2420,1487.405065,1026.7514,
2421,1798.6189,1109.64725,
2422,1055.53875,2162.653225,
2423,1327.80355,2068.7077055,
2424,1086.27985,2105.00096,
2425,1790.12255,1100.9215,
2426,1597.426345,812.2807,
2427,695.7652,1973.349065,
2428,1641.4772,1321.40235,
2429,1743.1767,801.0722,
2430,1697.26625,871.917,
2431,1616.79709,1109.99685,
2432,1870.8536,1669.2991,
2433,1788.65313,827.6041,
2434,1498.3588745,1260.3611,
2435,1786.483175,1056.6555,
2436,1464.544345,1148.60865,
2437,1768.97955,1981.92875,
2438,1597.891695,2221.31654,
2439,1607.955605,956.1911,
2440,1646.34652,899.21015,
2441,1436.38669,1423.3332,
2442,1490.7888585,1138.72245,
2443,1508.8000197,1150.76165,
2444,1695.211985,1043.1985,
2445,1335.07447,1746.43635,
2446,1717.02276,983.34225,
2447,2123.03325,1560.41885,
2448,1910.67945,1675.95747,
2449,2117.4325,1548.4818,
2450,1869.8179,2019.66959,
2451,1691.6339,2168.41963,
2452,1662.22564,2242.48967,
2453,1527.8449975,2246.86314,
2454,1177.84527,2272.088665,
2455,1358.33013,2316.334625,
2456,1047.35635,2259.16853,
2457,1124.0182,2294.947875,
2458,685.81175,1844.5521,
2459,571.32685,2002.009555,
2460,1843.28292,1174.573,
2461,1687.15603,1007.83075,
2462,1795.81915,1385.4198,
2463,1689.011285,834.9227,
2464,1594.573145,1845.907135,
2465,1614.885195,2193.753735,
2466,1665.7109,1543.37545,
2467,1685.502435,995.5832,
2468,1778.01085,966.9695,
2469,1786.91775,976.5544,
2470,1649.117425,1005.9101,
2471,1820.32235,1025.511,
2472,1525.6492175,1613.8366,
2473,1827.195885,1379.41775,
2474,1985.53565,1456.99985,
2475,1752.058935,959.1191,
2476,1738.96405,2021.249265,
2477,1436.95697,1473.93045,
2478,1297.89231,1719.00195,
2479,1646.58541,992.5783,
2480,1391.94824,1045.66425,
2481,1501.418887,1424.9032,
2482,1730.4836,838.51815,
2483,1729.085075,1203.2317,
2484,1806.34115,1178.75015,
2485,1950.94495,1721.58653,
2486,1785.7093,1702.53905,
2487,1644.95228,820.69465,
2488,1665.7672,869.6008,
2489,1678.83274,1016.86065,
2490,1425.94287,2082.803457,
2491,1740.91235,2082.275436,
2492,1354.77633,2288.589385,
2493,945.08845,2065.01591,
2494,1506.1300215,836.96015,
2495,1663.19317,1119.1109,
2496,1236.80242,1342.3921,
2497,1657.676065,840.738,
2498,1615.67901,822.1391,
2499,1644.274575,836.2619,
2500,1634.768175,830.594,
2501,1435.036825,877.41475,
2502,1302.386575,1436.09725,
2503,1185.33123,1500.6673,
2504,1834.047325,1168.2739,
2505,1910.85668,1519.5745,
2506,1297.89431,1358.3705,
2507,1916.49148,1764.4967,
2508,1442.270515,953.96665,
2509,777.5457,1499.8486,
2510,398.29665,1706.265,
2511,431.26585,1632.10957,
2512,1411.230055,974.6455,
2513,1671.659735,1053.2568,
2514,1662.30775,1012.4067,
2515,1582.57035,1145.50595,
2516,1401.1973,990.1035,
2517,1677.3065,1290.36255,
2518,1741.65475,1077.0851,
2519,1392.733225,981.05365,
2520,1386.04071,1004.4273,
2521,1735.280985,1243.66835,
2522,1776.1935,1123.91205,
2523,1388.77729,993.09335,
