Node,x,y,
1285,235.6,356.4,
1286,255.6,342.4,
1287,238.4,335.2,
1288,813.057248,311.145284,
1289,713.6,459.6,
1290,639.2,325,
1291,843.8,288.4,
1292,848,291.4,
1293,578.329292,259.808372,
1294,266.2,325.2,
1295,262.2,328.2,
1296,813.8,282.2,
1297,812,311.4,
1298,813.6,311.4,
1299,227.6,254.4,
1300,538.4,406.6,
1301,556.6,443.4,
1302,536,426.4,
1303,772.4,333.8,
1304,228.8,250.4,
1305,252,376.6,
1306,232.2,349.2,
1307,244.8,351.8,
1308,235.6,356.4,
1309,233.2,342.4,
1310,230.6,340.4,
1311,255.6,342.4,
1312,238.4,335.2,
1313,266.2,325.2,
1314,262.2,328.2,
1315,228.8,250.4,
1316,232.2,349.2,
1317,263.6,387,
1318,244.8,351.8,
1319,233.2,342.4,
1320,230.6,340.4,
1321,255.6,342.4,
1322,267.8,365.6,
1323,268.4,388.6,
1324,266.2,325.2,
1325,263.6,387,
1326,244.8,351.8,
1327,230.6,340.4,
1328,255.6,342.4,
1329,238.4,335.2,
1330,639.2,325,
1331,843.8,288.4,
1332,266.2,325.2,
1333,262.2,328.2,
1334,227.6,254.4,
1335,556.6,443.4,
1336,536,426.4,
1337,228.8,250.4,
1338,244.8,351.8,
1339,235.6,356.4,
1340,445.250432,334.002128,
1341,266.2,325.2,
1342,228.8,250.4,
1343,247,361.8,
1344,235.6,356.4,
1345,230.2,312.8,
1346,233.2,342.4,
1347,230.6,340.4,
1348,255.6,342.4,
1349,234.6,319.6,
1350,267.8,365.6,
1351,257.2,344.4,
1352,268.4,388.6,
1353,238.4,335.2,
1354,440.8,322,
1355,473.8,333.8,
1356,436.8,319.8,
1357,440.2,323.2,
1358,445.250432,334.002128,
1359,438.307424,312.504356,
1360,312.6,231.8,
1361,639.2,325,
1362,775.4,331.8,
1363,843.8,288.4,
1364,848,291.4,
1365,578.329292,259.808372,
1366,266.2,325.2,
1367,318.2,333.8,
1368,262.2,328.2,
1369,421.4,376.4,
1370,812,311.4,
1371,757.8,369.4,
1372,229.2,255.2,
1373,224.4,292.2,
1374,224.439536,273.63314,
1375,227.6,254.4,
1376,222.62144,253.413608,
1377,515.8,449.2,
1378,538.4,406.6,
1379,556.6,443.4,
1380,535,406.2,
1381,536,426.4,
1382,526.2,437.2,
1383,357.4,310.8,
1384,366.2,323.6,
1385,772.4,333.8,
1386,295.4,243,
1387,228.8,250.4,
1388,227.6,229,
1389,266.6,240.4,
1390,234.8,225,
1391,238.4,335.2,
1392,266.2,325.2,
1393,515.8,449.2,
1394,228.8,250.4,
1395,227.6,229,
1396,255.6,342.4,
1397,238.4,335.2,
1398,266.2,325.2,
1399,262.2,328.2,
1400,639.2,325,
1401,266.2,325.2,
1402,262.2,328.2,
1403,222.62144,253.413608,
1404,556.6,443.4,
1405,535,406.2,
1406,366.2,323.6,
1407,788.2,357.8,
1408,228.8,250.4,
1409,473.8,333.8,
1410,445.250432,334.002128,
1411,430.4,327.4,
1412,438.307424,312.504356,
1413,444.2,341,
1414,444.6,341,
1415,452.4,315.8,
1416,266.2,325.2,
1417,436.8,319.8,
1418,440.2,323.2,
1419,441.650696,327.462812,
1420,445.6,329.4,
1421,445.250432,334.002128,
1422,430.4,327.4,
1423,438.307424,312.504356,
1424,444.2,341,
1425,444.6,341,
1426,452.4,315.8,
1427,266.2,325.2,
1428,556.6,443.4,
1429,357.4,310.8,
1430,228.8,250.4,
1431,441.650696,327.462812,
1432,445.250432,334.002128,
1433,430.4,327.4,
1434,452.4,315.8,
1435,639.2,325,
1436,843.8,288.4,
1437,812,311.4,
1438,228.8,250.4,
1439,418,324.2,
1440,445.250432,334.002128,
1441,430.4,327.4,
1442,438.307424,312.504356,
1443,444.2,341,
1444,444.6,341,
1445,427.2,324.4,
1446,452.4,315.8,
1447,639.2,325,
1448,578.329292,259.808372,
1449,266.2,325.2,
1450,421.4,376.4,
1451,812,311.4,
1452,529.8,374.4,
1453,548,366.2,
1454,227.6,254.4,
1455,538.4,406.6,
1456,556.6,443.4,
1457,535,406.2,
1458,536,426.4,
1459,357.4,310.8,
1460,228.8,250.4,
1461,430.4,327.4,
1462,438.307424,312.504356,
1463,434.2823,338.265812,
1464,430.4,327.4,
1465,438.307424,312.504356,
1466,427.941044,314.805176,
1467,452.4,315.8,
1468,813.057248,311.145284,
1469,639.2,325,
1470,266.2,325.2,
1471,421.4,376.4,
1472,752.4,380,
1473,536.8,413,
1474,515.8,449.2,
1475,538.4,406.6,
1476,422.2,418.8,
1477,556.6,443.4,
1478,535,406.2,
1479,536,426.4,
1480,772.4,333.8,
1481,770.39996,335.337932,
1482,266.6,240.4,
1483,433,304.2,
1484,461.8,344.6,
1485,438.307424,312.504356,
1486,444.2,341,
1487,437.6,338.2,
1488,444.6,341,
1489,452.4,315.8,
1490,266.2,325.2,
1491,421.4,376.4,
1492,556.6,443.4,
1493,228.8,250.4,
1494,428.2,326.2,
1495,444.2,341,
1496,452.4,315.8,
1497,433,304.2,
1498,403.2,335,
1499,427.8,352,
1500,713.2,476.8,
1501,726.8,478,
1502,719.6,456,
1503,720.6,434.2,
1504,660.4,428.6,
1505,711.6,453.2,
1506,711.263432,465.523124,
1507,730.4,457.2,
1508,719.4,462.8,
1509,700.4,435,
1510,688.4,434.4,
1511,709.6,470,
1512,704.6,434.8,
1513,713.8,448.4,
1514,713.6,459.6,
1515,724.6,489.2,
1516,679.6,437.2,
1517,727.2,454.4,
1518,712,460.2,
1519,707.6,465.8,
1520,718.2,461.8,
1521,722.683712,440.7407,
1522,735.939404,470.180312,
1523,709.6,472,
1524,706.6,466,
1525,721.8,450,
1526,692.2,416.4,
1527,688.613396,394.522676,
1528,686.297,393.869768,
1529,691.544684,392.470364,
1530,639.2,325,
1531,775.4,331.8,
1532,843.8,288.4,
1533,668,287.8,
1534,699.4,292.6,
1535,266.2,325.2,
1536,811.2,311.2,
1537,811.8,317.2,
1538,813.8,282.2,
1539,816.6,289.8,
1540,812,311.4,
1541,813.6,311.4,
1542,802.2,309.6,
1543,813.8,309.8,
1544,730.352864,376.880984,
1545,757.8,369.4,
1546,722.2,306.4,
1547,688.4,325.2,
1548,739.8,314.4,
1549,798,320.6,
1550,711.2,381.8,
1551,678.8,364.6,
1552,538.2,401.6,
1553,538.4,406.6,
1554,556.6,443.4,
1555,535,406.2,
1556,772.4,333.8,
1557,738.2,485,
1558,725.369876,480.731372,
1559,738.2,484.6,
1560,688.4,434.4,
1561,704.6,434.8,
1562,724.6,489.2,
1563,660.869144,431.735516,
1564,679.6,437.2,
1565,727.2,454.4,
1566,739.6,479.6,
1567,707.6,465.8,
1568,722.683712,440.7407,
1569,735.939404,470.180312,
1570,709.6,472,
1571,706.6,466,
1572,721.8,450,
1573,699.2,381.4,
1574,692.2,416.4,
1575,688.613396,394.522676,
1576,686.297,393.869768,
1577,691.544684,392.470364,
1578,639.2,325,
1579,671,324.8,
1580,618,440.4,
1581,775.4,331.8,
1582,850.6,288.4,
1583,843.8,288.4,
1584,848,291.4,
1585,266.2,325.2,
1586,811.2,311.2,
1587,808.6,310.2,
1588,811.2,311,
1589,801,312,
1590,813.2,309.8,
1591,813.8,282.2,
1592,812,311.4,
1593,813.6,311.4,
1594,802.2,309.6,
1595,813.8,309.8,
1596,753.2,368,
1597,730.352864,376.880984,
1598,771.301952,383.462108,
1599,757.8,369.4,
1600,688.4,325.2,
1601,798,320.6,
1602,678.8,364.6,
1603,621.2,377.6,
1604,515.8,449.2,
1605,538.4,406.6,
1606,556.6,443.4,
1607,535,406.2,
1608,536,426.4,
1609,788,353.2,
1610,772.4,333.8,
1611,228.8,250.4,
1612,645.2,283.6,
1613,727.2,454.4,
1614,739.6,479.6,
1615,712,460.2,
1616,707.6,465.8,
1617,718.2,461.8,
1618,735.939404,470.180312,
1619,709.6,472,
1620,706.6,466,
1621,715.2,455,
1622,721.8,450,
1623,692.2,416.4,
1624,688.613396,394.522676,
1625,686.297,393.869768,
1626,691.544684,392.470364,
1627,639.2,325,
1628,775.4,331.8,
1629,266.2,325.2,
1630,730.352864,376.880984,
1631,757.8,369.4,
1632,621.2,377.6,
1633,515.8,449.2,
1634,538.4,406.6,
1635,556.6,443.4,
1636,535,406.2,
1637,772.4,333.8,
1638,788.2,357.8,
1639,228.8,250.4,
1640,730,473,
1641,712,460.2,
1642,707.6,465.8,
1643,718.2,461.8,
1644,722.683712,440.7407,
1645,735.939404,470.180312,
1646,709.6,472,
1647,706.6,466,
1648,721.8,450,
1649,692.2,416.4,
1650,688.613396,394.522676,
1651,686.297,393.869768,
1652,691.544684,392.470364,
1653,639.2,325,
1654,775.4,331.8,
1655,843.8,288.4,
1656,266.2,325.2,
1657,812,311.4,
1658,802.2,309.6,
1659,709.656416,372.527096,
1660,730.352864,376.880984,
1661,757.8,369.4,
1662,711.2,381.8,
1663,538.4,406.6,
1664,556.6,443.4,
1665,536,426.4,
1666,526.2,437.2,
1667,772.4,333.8,
1668,706.632692,448.491344,
1669,718.2,461.8,
1670,721.8,450,
1671,692.2,416.4,
1672,686.297,393.869768,
1673,691.544684,392.470364,
1674,639.2,325,
1675,642.988892,297.90896,
1676,266.2,325.2,
1677,730.352864,376.880984,
1678,757.8,369.4,
1679,538.4,406.6,
1680,556.6,443.4,
1681,721.6,414.4,
1682,347.4,285.6,
1683,305.6,276.6,
1684,360.8,273.4,
1685,312.566828,278.798288,
1686,299.786984,237.96512,
1687,326.4,289.2,
1688,296.4,243,
1689,266.2,325.2,
1690,227.6,254.4,
1691,222.62144,253.413608,
1692,357.4,310.8,
1693,366.2,323.6,
1694,295.4,243,
1695,228.8,250.4,
1696,290.8,228,
1697,602,397.6,
1698,721.8,450,
1699,635,291.6,
1700,635.0087,296.844644,
1701,642.988892,297.90896,
1702,638.978708,304.573832,
1703,617.8,332.6,
1704,615.8,329.8,
1705,645.6,306.6,
1706,639,300.8,
1707,617,308.8,
1708,628.2,337.6,
1709,630.8,304,
1710,622.8,332.4,
1711,611.868404,314.506724,
1712,640.8,291.8,
1713,630,316.2,
1714,618.2,335.8,
1715,625,311.6,
1716,613,301.8,
1717,624.063224,291.785768,
1718,649,325,
1719,647.4,304,
1720,629.2,292.8,
1721,676.2,330.8,
1722,668.2,299.8,
1723,670.6,318.6,
1724,656.8,339.4,
1725,663.6,324.6,
1726,659.4,300.6,
1727,671,324.8,
1728,659.2,316.6,
1729,655.2,300.6,
1730,670.30004,339.200024,
1731,659.621588,304.3736,
1732,666.6,305.4,
1733,601.01768,300.178976,
1734,557,285.2,
1735,575.4,298.8,
1736,598.815608,287.576096,
1737,479,349.2,
1738,531,345,
1739,686.343344,343.660184,
1740,673.2,341.6,
1741,621.40694,439.609496,
1742,775.4,331.8,
1743,777.586172,333.96122,
1744,780.557372,328.584032,
1745,843.8,288.4,
1746,844,294.6,
1747,848,291.4,
1748,664.6,296.6,
1749,696.6,282.6,
1750,688.6,289.4,
1751,673,292.4,
1752,671,281.4,
1753,704.4,287.6,
1754,665,281.2,
1755,668,287.8,
1756,697.8,298.8,
1757,698.2,293.4,
1758,693.959192,292.959656,
1759,699.4,292.6,
1760,603.6,273,
1761,578.329292,259.808372,
1762,591.389024,271.8236,
1763,584.4,275.4,
1764,592,274.6,
1765,624,351.4,
1766,617.612528,336.469208,
1767,617.077664,336.162848,
1768,543.4,312.8,
1769,540.8,310,
1770,266.2,325.2,
1771,811.2,311.2,
1772,808.6,310.2,
1773,811.2,311,
1774,799.4,320.2,
1775,421.4,376.4,
1776,813.2,309.8,
1777,813.8,282.2,
1778,812,311.4,
1779,813.6,311.4,
1780,813.8,309.8,
1781,753.2,368,
1782,730.352864,376.880984,
1783,757.8,369.4,
1784,710.8,313,
1785,722.2,306.4,
1786,688.4,325.2,
1787,685.2,327.2,
1788,711,311.6,
1789,687.8,329.2,
1790,684.6,330.4,
1791,529.8,374.4,
1792,548,366.2,
1793,227.6,254.4,
1794,222.62144,253.413608,
1795,739.8,314.4,
1796,777.4,306,
1797,798,320.6,
1798,843,298.2,
1799,678.8,364.6,
1800,621.2,377.6,
1801,515.8,449.2,
1802,538.2,401.6,
1803,528.6,421.4,
1804,538.4,406.6,
1805,505.6,412.8,
1806,422.2,418.8,
1807,550.917716,445.693976,
1808,556.6,443.4,
1809,520.8,486.8,
1810,535,406.2,
1811,536,426.4,
1812,357.4,310.8,
1813,788,353.2,
1814,772.4,333.8,
1815,784.6,358.2,
1816,788.2,357.8,
1817,228.8,250.4,
1818,644.4,282,
1819,626,281,
1820,646.2,289,
1821,645.2,283.6,
1822,638.4215,267.002996,
1823,646.6,287.2,
1824,599.4,263.4,
1825,636.8,289.6,
1826,641.2,283.8,
1827,637.6,271,
1828,641,318.6,
1829,617.8,332.6,
1830,615.8,329.8,
1831,628.2,337.6,
1832,630.8,304,
1833,630,316.2,
1834,629.2,292.8,
1835,663.6,324.6,
1836,666.6,305.4,
1837,601.01768,300.178976,
1838,479,349.2,
1839,671,281.4,
1840,668,287.8,
1841,699.4,292.6,
1842,578.329292,259.808372,
1843,617.612528,336.469208,
1844,266.2,325.2,
1845,803.8,317.2,
1846,730.352864,376.880984,
1847,688.4,325.2,
1848,538.2,401.6,
1849,505.6,412.8,
1850,556.6,443.4,
1851,535,406.2,
1852,626,281,
1853,645.2,283.6,
1854,641.2,283.8,
1855,640.8,291.8,
1856,630,316.2,
1857,647.4,304,
1858,601.01768,300.178976,
1859,578.329292,259.808372,
1860,266.2,325.2,
1861,535,406.2,
1862,784.6,358.2,
1863,788.2,357.8,
1864,626,281,
1865,646.2,289,
1866,645.2,283.6,
1867,636.8,289.6,
1868,641.2,283.8,
1869,630,316.2,
1870,663.6,324.6,
1871,266.2,325.2,
1872,213.36956,299.693132,
1873,654.4,303.8,
1874,652.8,328.6,
1875,677.6,330.2,
1876,665.4,340,
1877,670.8,337.4,
1878,651.4,321,
1879,647,340.6,
1880,675.4,335.2,
1881,659.2,316.6,
1882,655.4,336,
1883,655.4,300.6,
1884,673.4,338.6,
1885,657.6,325.2,
1886,670.30004,339.200024,
1887,651.8,305.6,
1888,666.6,305.4,
1889,649.097888,344.033672,
1890,653,334.4,
1891,673.2,341.6,
1892,668,287.8,
1893,617.612528,336.469208,
1894,266.2,325.2,
1895,722.2,306.4,
1896,688.4,325.2,
1897,685.2,327.2,
1898,687.8,329.2,
1899,678.8,364.6,
1900,538.4,406.6,
1901,556.6,443.4,
1902,535,406.2,
1903,592.287668,290.363708,
1904,581,305.2,
1905,566,299.8,
1906,549.8,304.8,
1907,600.8,295.6,
1908,598.815608,287.576096,
1909,479,349.2,
1910,578.329292,259.808372,
1911,624,351.4,
1912,543.4,312.8,
1913,266.2,325.2,
1914,535.8,349.8,
1915,563.6,349.6,
1916,561,328.2,
1917,561.949052,337.236464,
1918,538,328.4,
1919,531,345,
1920,563.4,331.4,
1921,562.8,331,
1922,581,355.2,
1923,590.6,317.2,
1924,624,351.4,
1925,562.6,327.6,
1926,617.612528,336.469208,
1927,538.2,401.6,
1928,538.4,406.6,
1929,556.6,443.4,
1930,535,406.2,
1931,507.2,347.8,
1932,537.9329,353.146676,
1933,548.4,334.6,
1934,558.6,331.4,
1935,538,328.4,
1936,510.6,331.2,
1937,563.4,331.4,
1938,527.2,329.6,
1939,624,351.4,
1940,529.8,374.4,
1941,548,366.2,
1942,538.2,401.6,
1943,538.4,406.6,
1944,556.6,443.4,
1945,535,406.2,
1946,856.8,274.4,
1947,852,282,
1948,856.4,299.6,
1949,821.6,289.8,
1950,847.174952,299.0366,
1951,831,295.2,
1952,828.36824,291.56468,
1953,852,296.4,
1954,266.2,325.2,
1955,842.655452,277.7258,
1956,841.6,268.4,
1957,836.6,277.2,
1958,836.807288,282.268364,
1959,845.8,280,
1960,811.2,311,
1961,806,313.2,
1962,799.4,320.2,
1963,813.8,282.2,
1964,809.8,304,
1965,812,311.4,
1966,785.6,284.2,
1967,813.6,311.4,
1968,796.8,294.4,
1969,813.8,309.8,
1970,739.8,314.4,
1971,777.4,306,
1972,798,320.6,
1973,843,298.2,
1974,556.6,443.4,
1975,536,426.4,
1976,824.6,275.6,
1977,788,353.2,
1978,772.4,333.8,
1979,228.8,250.4,
1980,675.4,290.4,
1981,673.09628,262.231268,
1982,679.2,284.2,
1983,682.6,275.8,
1984,704.4,287.6,
1985,697.8,298.8,
1986,693.959192,292.959656,
1987,699.4,292.6,
1988,661.4,296.4,
1989,668,287.8,
1990,709,279.2,
1991,693.959192,292.959656,
1992,266.2,325.2,
1993,679.2,261.4,
1994,686.2,272.2,
1995,637.2,234.6,
1996,691,289.4,
1997,700.2,283.4,
1998,692.6,297.4,
1999,677.2,276.6,
2000,697.8,298.8,
2001,684.8,266,
2002,692.6,279,
2003,710.182736,286.047752,
2004,696.2,280,
2005,693.959192,292.959656,
2006,699.4,292.6,
2007,578.329292,259.808372,
2008,266.2,325.2,
2009,812,311.4,
2010,730.352864,376.880984,
2011,722.2,306.4,
2012,688.4,325.2,
2013,685.2,327.2,
2014,556.6,443.4,
2015,228.8,250.4,
2016,666.6,272.6,
2017,679.9457,293.045132,
2018,684.4,254.8,
2019,682.8,274.2,
2020,686.2,272.2,
2021,684.4,297,
2022,691,289.4,
2023,687.2,293,
2024,677.2,276.6,
2025,684.8,266,
2026,692.6,279,
2027,710.182736,286.047752,
2028,709,279.2,
2029,266.2,325.2,
2030,730.352864,376.880984,
2031,757.8,369.4,
2032,722.2,306.4,
2033,688.4,325.2,
2034,711,311.6,
2035,678.8,364.6,
2036,621.2,377.6,
2037,515.8,449.2,
2038,538.4,406.6,
2039,556.6,443.4,
2040,575.4,241.6,
2041,541.6,229.4,
2042,570.8,276.4,
2043,564.8,231.4,
2044,568.4,244.6,
2045,589.2,270.8,
2046,588.6,267.2,
2047,557.2,232.6,
2048,568.925936,262.342604,
2049,590.4,247.4,
2050,569.8,268.6,
2051,591.389024,271.8236,
2052,553.326812,242.881832,
2053,584.4,275.4,
2054,569.4,251,
2055,591.148148,228.311516,
2056,547.4,253.4,
2057,564.876872,253.65392,
2058,592,274.6,
2059,600.4,271.4,
2060,584,240,
2061,543.4,312.8,
2062,266.2,325.2,
2063,421.4,376.4,
2064,812,311.4,
2065,533.4,237.2,
2066,227.6,254.4,
2067,538.4,406.6,
2068,556.6,443.4,
2069,772.4,333.8,
2070,228.8,250.4,
2071,626,281,
2072,602,262.2,
2073,645.2,283.6,
2074,590.368328,259.591424,
2075,641.2,283.8,
2076,579.4,257.6,
2077,585.4,255.6,
2078,581,254.2,
2079,583.6,262.6,
2080,569.4,251,
2081,591.148148,228.311516,
2082,547.4,253.4,
2083,574.041272,255.165632,
2084,564.876872,253.65392,
2085,584,240,
2086,266.2,325.2,
2087,228.8,250.4,
2088,626,281,
2089,650,265.6,
2090,641,280,
2091,590.368328,259.591424,
2092,586,331,
2093,571.8,329.6,
2094,601.2,346.2,
2095,581.6,340.2,
2096,579.875528,352.90358,
2097,565.4,344,
2098,568.4,352,
2099,572.8,342.6,
2100,565.6,323.6,
2101,562.6,327.6,
2102,591.8,352.4,
2103,614.2157,334.611104,
2104,608.197856,339.793904,
2105,617.612528,336.469208,
2106,617.077664,336.162848,
2107,543.4,312.8,
2108,266.2,325.2,
2109,538.4,406.6,
2110,556.6,443.4,
2111,535,406.2,
2112,632,294.8,
2113,584.2,342.2,
2114,625.8,352.4,
2115,592.6,314.4,
2116,587,331.8,
2117,562,321.8,
2118,580,339.4,
2119,573.2,353.8,
2120,615.450632,345.694664,
2121,599,322.8,
2122,266.2,325.2,
2123,621.2,377.6,
2124,515.8,449.2,
2125,538.2,401.6,
2126,538.4,406.6,
2127,556.6,443.4,
2128,535,406.2,
2129,569.780804,304.551776,
2130,552.953192,304.000928,
2131,502,308.2,
2132,537.4,299.4,
2133,513.4,301,
2134,545.6,303.2,
2135,266.2,325.2,
2136,812.2,296.2,
2137,815.8,298.6,
2138,538.4,406.6,
2139,556.6,443.4,
2140,535,406.2,
2141,318.2,333.8,
2142,357.4,310.8,
2143,228.8,250.4,
2144,410,399.2,
2145,418.2,411.4,
2146,448.55354,410.209052,
2147,432.650828,407.656412,
2148,421.06124,362.415476,
2149,405.2,406.8,
2150,428.8,371.8,
2151,417.4,391.2,
2152,429.432056,384.189128,
2153,529.8,374.4,
2154,227.6,254.4,
2155,222.62144,253.413608,
2156,515.8,449.2,
2157,538.2,401.6,
2158,538.4,406.6,
2159,422.2,418.8,
2160,556.6,443.4,
2161,535,406.2,
2162,536,426.4,
2163,772.4,333.8,
2164,228.8,250.4,
2165,432.650828,407.656412,
2166,428.8,371.8,
2167,431.6,399,
2168,419.2,414.2,
2169,821.8,299,
2170,793.2,324,
2171,801.8,316.6,
2172,815,288.2,
2173,808.4,290,
2174,799.6,284.8,
2175,812.2,302.4,
2176,785.6,284.2,
2177,775.6,292,
2178,819.2,275,
2179,802.2,309.6,
2180,796.8,294.4,
2181,812.2,296.2,
2182,730.352864,376.880984,
2183,757.8,369.4,
2184,722.2,306.4,
2185,688.4,325.2,
2186,227.6,254.4,
2187,739.8,314.4,
2188,788.2,316.2,
2189,753.6,319.2,
2190,794.6,304.8,
2191,797.6,313.2,
2192,777.4,306,
2193,798,320.6,
2194,843,298.2,
2195,678.8,364.6,
2196,538.4,406.6,
2197,556.6,443.4,
2198,536,426.4,
2199,788,353.2,
2200,772.4,333.8,
2201,756.6,360.8,
2202,784.6,358.2,
2203,788.2,357.8,
2204,228.8,250.4,
2205,719.2,505.2,
2206,785.8,288.8,
2207,775.6,292,
2208,800.4,287.4,
2209,812.6,307.4,
2210,816.6,283.2,
2211,789.8,283.4,
2212,796.8,294.4,
2213,812.2,296.2,
2214,813.8,309.8,
2215,730.352864,376.880984,
2216,765.54932,390.103028,
2217,757.8,369.4,
2218,753.6,319.2,
2219,750.4,392.8,
2220,772.4,333.8,
2221,784.6,358.2,
2222,788.2,357.8,
2223,746.2,367.6,
2224,780.869708,381.351932,
2225,749.227028,371.650184,
2226,699.4,377.8,
2227,765.8,389.2,
2228,768.8,387,
2229,757.8,378.4,
2230,767.4,366.8,
2231,699.4,377.8,
2232,704.2,374.2,
2233,710.8,372.8,
2234,538.2,401.6,
2235,535,406.2,
2236,536,426.4,
2237,772.4,333.8,
2238,756.6,360.8,
2239,712.2,309.6,
2240,730.6,297.6,
2241,714.8,328,
2242,703.2,316.4,
2243,703.8,301.6,
2244,688.4,325.2,
2245,731,302.4,
2246,685.2,327.2,
2247,713.8,302.6,
2248,711,311.6,
2249,687.8,329.2,
2250,696.2,304,
2251,708.8,329.8,
2252,705.8,316.2,
2253,684.6,330.4,
2254,728.6,299.8,
2255,698.4,304.4,
2256,689.6,324.2,
2257,739.8,314.4,
2258,538.4,406.6,
2259,556.6,443.4,
2260,228.8,250.4,
2261,717.2,314.6,
2262,688,300,
2263,731,302.4,
2264,712.8,327.6,
2265,712.6,328.8,
2266,715.6,320.6,
2267,713.8,302.6,
2268,711,311.6,
2269,727.4,298.8,
2270,727.4,304.8,
2271,702.4,313,
2272,716.448284,320.466368,
2273,726.4,298.8,
2274,705,325.6,
2275,696.2,304,
2276,708.8,329.8,
2277,702.4,316.6,
2278,705.8,316.2,
2279,730.2,305.2,
2280,739.8,314.4,
2281,538.4,406.6,
2282,556.6,443.4,
2283,772.4,333.8,
2284,228.8,250.4,
2285,552.2,377.8,
2286,524.4,387.6,
2287,526.609436,363.451556,
2288,528,391.8,
2289,534.72506,358.442696,
2290,502.8,386,
2291,497.4,361.2,
2292,555.6,371,
2293,549.8,383.4,
2294,525.773348,386.175128,
2295,548,366.2,
2296,515.8,449.2,
2297,538.2,401.6,
2298,538.4,406.6,
2299,505.6,412.8,
2300,556.6,443.4,
2301,535,406.2,
2302,536,426.4,
2303,519.8,359,
2304,552.4,358.6,
2305,557.326952,364.489916,
2306,538.4,364,
2307,529.6,381.2,
2308,537.40478,377.814956,
2309,557.6,357,
2310,530.2,379.2,
2311,538.2,401.6,
2312,538.4,406.6,
2313,505.6,412.8,
2314,556.6,443.4,
2315,535,406.2,
2316,218.66012,266.013464,
2317,245,270.2,
2318,224.4,292.2,
2319,224.439536,273.63314,
2320,224.8,263,
2321,295.4,243,
2322,266.6,240.4,
2323,224,271.4,
2324,236.8,288.6,
2325,224.439536,273.63314,
2326,224.8,263,
2327,227.6,254.4,
2328,222.62144,253.413608,
2329,228.8,250.4,
2330,209.4,279.6,
2331,231.2,294.6,
2332,230.4,254.2,
2333,224.8,263,
2334,227.6,254.4,
2335,222.62144,253.413608,
2336,295.4,243,
2337,228.8,250.4,
2338,230.4,254.2,
2339,227.6,254.4,
2340,222.62144,253.413608,
2341,295.4,243,
2342,228.8,250.4,
2343,213,247.4,
2344,220.2,261,
2345,213.8,254.6,
2346,268,249,
2347,251.6,252.8,
2348,357.4,310.8,
2349,295.4,243,
2350,226,242.4,
2351,266.6,240.4,
2352,234.8,225,
2353,290.8,228,
2354,227.569088,236.257964,
2355,295.4,243,
2356,266.6,240.4,
2357,234.8,225,
2358,290.8,228,
2359,505.6,412.8,
2360,533.2,455.6,
2361,556.6,443.4,
2362,508,439.2,
2363,477.8,397,
2364,533.561588,421.356056,
2365,536,426.4,
2366,526.2,437.2,
2367,548.2,434.2,
2368,525.8,397.2,
2369,533.41778,395.764832,
2370,505.6,412.8,
2371,422.2,418.8,
2372,533.2,455.6,
2373,550.917716,445.693976,
2374,562.4,448.4,
2375,540.054116,395.855252,
2376,556.6,443.4,
2377,536,421.8,
2378,506.8,422.4,
2379,562.4,414.2,
2380,520.8,486.8,
2381,532.2,438.6,
2382,531.8,397.4,
2383,552.970952,401.976764,
2384,508,439.2,
2385,567.8,407,
2386,554.4,437.6,
2387,536,462.4,
2388,477.8,397,
2389,533.561588,421.356056,
2390,551.6,435.4,
2391,564.2,420.8,
2392,543.4,416,
2393,530.4,466.2,
2394,541.8,432.8,
2395,567.8,406.8,
2396,550.267544,405.8546,
2397,531.8,427.4,
2398,531,433.2,
2399,491.725436,423.249188,
2400,536,426.4,
2401,550.846904,408.839336,
2402,507.6,422.8,
2403,518,393,
2404,526.2,437.2,
2405,547.6,409.8,
2406,555.2,410.4,
2407,357.4,310.8,
2408,772.4,333.8,
2409,228.8,250.4,
2410,540.054116,395.855252,
2411,556.6,443.4,
2412,562.4,414.2,
2413,535,406.2,
2414,536,426.4,
2415,526.2,437.2,
2416,547.6,409.8,
2417,556.6,443.4,
2418,475,416,
2419,561.652808,430.196492,
2420,567.8,406.8,
2421,535,406.2,
2422,536,426.4,
2423,526.2,437.2,
2424,532.8,420.4,
2425,540.054116,395.855252,
2426,562.4,414.2,
2427,552,408.6,
2428,544.2,409,
2429,477.8,397,
2430,533.561588,421.356056,
2431,527.4,396,
2432,520.4,406.8,
2433,531.8,427.4,
2434,531,433.2,
2435,491.725436,423.249188,
2436,536,426.4,
2437,550.846904,408.839336,
2438,507.6,422.8,
2439,518,393,
2440,526.2,437.2,
2441,547.6,409.8,
2442,555.2,410.4,
2443,357.4,310.8,
2444,772.4,333.8,
2445,228.8,250.4,
2446,521.2,431,
2447,567.8,407,
2448,516,430.8,
2449,526.2,437.2,
2450,228.8,250.4,
2451,344.512844,301.9931,
2452,356,298,
2453,366.2,323.6,
2454,338,354.4,
2455,358.614656,280.112852,
2456,359.706416,274.6844,
2457,370,324.6,
2458,375.2,318,
2459,360.42038,326.928728,
2460,353,337,
2461,344.8,346.4,
2462,366.2,323.6,
2463,338,354.4,
2464,295.4,243,
2465,228.8,250.4,
2466,266.6,240.4,
2467,356.8,325.8,
2468,352.4,313.6,
2469,358.8,313.2,
2470,338,354.4,
2471,356.520212,304.9367,
2472,228.8,250.4,
2473,226,242.4,
2474,228.8,250.4,
2475,266.6,240.4,
2476,235.6,252.6,
2477,234.8,225,
2478,290.8,228,
